area,bedrooms,bathrooms,location,price
3644,4,3,Hyderabad,16027871
817,1,1,Jaipur,2395974
4546,4,3,Chennai,17373508
3015,4,4,Kolkata,10800625
3945,5,4,Kolkata,14396474
2067,4,3,Delhi,12583185
3472,1,2,Pune,13782354
632,3,4,Chennai,3362370
3519,3,3,Mumbai,25548834
4087,1,1,Bangalore,21038085
1024,3,4,Bangalore,6123050
3678,4,3,Mumbai,26758774
2417,3,4,Chennai,9844520
4526,5,4,Chennai,17446602
4618,1,2,Chennai,16943544
4894,2,1,Bangalore,24956529
1314,4,3,Mumbai,10579792
3807,3,4,Pune,15416506
4580,2,2,Jaipur,13534828
4983,5,5,Jaipur,15700321
2624,3,4,Jaipur,8447651
4473,5,5,Delhi,26191868
4329,4,3,Bangalore,23144080
3214,4,4,Mumbai,23741739
1410,1,1,Ahmedabad,4815804
3055,1,1,Kolkata,10137163
2630,1,1,Delhi,14945918
2385,3,3,Jaipur,7927282
2572,4,3,Jaipur,8623267
1316,3,3,Ahmedabad,4931119
1424,3,4,Pune,6587186
2327,2,2,Pune,9824694
2832,3,3,Pune,11905680
1362,5,5,Hyderabad,7119712
621,4,4,Chennai,3496455
2859,3,4,Pune,12237847
3905,3,3,Pune,15918267
4867,1,1,Pune,19009879
2141,1,1,Mumbai,15186754
4939,5,4,Delhi,28982552
1020,3,4,Delhi,6794816
4144,2,2,Jaipur,12238175
2583,1,2,Kolkata,8778495
722,1,2,Pune,3286696
1033,4,5,Delhi,7213646
4765,3,3,Ahmedabad,15234973
4082,1,1,Delhi,23061741
3484,3,2,Jaipur,10506275
3238,2,1,Bangalore,16746850
4477,5,4,Hyderabad,19276756
2215,4,3,Pune,9861170
4408,2,3,Pune,17372505
826,3,3,Chennai,4024431
1135,3,2,Kolkata,4471755
1722,3,2,Pune,7463950
4965,1,2,Hyderabad,20295530
4134,5,4,Mumbai,30644661
1258,4,3,Hyderabad,6299632
3707,5,4,Bangalore,19978980
2921,3,3,Bangalore,15550697
1766,1,1,Ahmedabad,5753232
2571,5,5,Mumbai,19504052
616,1,2,Chennai,2631314
2503,1,1,Ahmedabad,8023035
2212,2,3,Kolkata,7863584
4306,1,1,Mumbai,30742197
1035,4,3,Kolkata,4786256
4671,3,4,Chennai,17514669
4055,3,3,Hyderabad,17453016
2604,5,5,Bangalore,14543946
3333,1,2,Kolkata,10915021
862,3,3,Kolkata,3747599
3041,5,5,Kolkata,11537281
1407,3,3,Pune,6314026
3112,1,2,Ahmedabad,9595718
957,2,1,Pune,4184093
3001,3,3,Jaipur,9225699
1874,2,3,Mumbai,14064890
1588,4,4,Bangalore,9620062
617,4,5,Jaipur,3204280
2338,4,4,Bangalore,13354171
3363,5,5,Hyderabad,15387122
3597,4,4,Ahmedabad,12098910
1513,1,1,Delhi,8893858
1165,5,5,Mumbai,10202753
3512,1,2,Delhi,19555005
1952,1,2,Chennai,7322838
2071,1,2,Kolkata,6930887
3763,5,5,Jaipur,12075836
1211,2,1,Chennai,4701212
1662,1,1,Jaipur,5007535
1035,1,1,Ahmedabad,3172847
1247,1,1,Hyderabad,5374677
3009,2,1,Pune,11742332
4617,4,4,Pune,19103613
3209,4,4,Pune,13607316
682,3,2,Pune,3551531
2389,5,5,Kolkata,9457544
1650,5,5,Mumbai,13349999
4438,2,2,Chennai,16460885
4716,2,1,Delhi,26625488
3341,2,1,Hyderabad,13794078
1397,3,4,Jaipur,5173818
3126,4,4,Ahmedabad,10579327
1362,5,5,Jaipur,5580974
1217,3,3,Mumbai,9438454
4480,1,1,Chennai,15852158
4463,4,5,Ahmedabad,15102556
4286,3,4,Bangalore,22868762
1367,4,4,Hyderabad,7133095
3785,1,1,Kolkata,12199382
1620,5,5,Ahmedabad,6458900
4093,1,1,Ahmedabad,12870266
1677,3,2,Delhi,10225558
3859,1,1,Pune,14888534
4210,2,3,Chennai,15530323
2375,3,4,Ahmedabad,8302196
3478,2,1,Pune,13854743
2490,3,2,Bangalore,13466338
2226,1,2,Mumbai,15812556
4218,5,4,Jaipur,13326383
4884,2,3,Hyderabad,20249396
2171,1,1,Hyderabad,8874026
4275,2,1,Pune,17006424
2191,3,2,Hyderabad,9809550
3226,3,2,Ahmedabad,10829745
1792,5,5,Pune,8381435
4847,4,4,Bangalore,25446195
1728,1,1,Delhi,9983297
4038,4,4,Kolkata,14332133
1715,3,3,Ahmedabad,6207017
2508,2,3,Pune,10318787
4352,4,5,Ahmedabad,14352709
1928,5,4,Ahmedabad,7546594
4723,2,1,Chennai,16922875
1911,1,2,Mumbai,14126431
4638,3,3,Kolkata,15774432
2462,3,3,Pune,10367032
2604,2,2,Pune,10389050
4215,2,1,Bangalore,21779952
3325,2,1,Ahmedabad,10496098
2783,1,2,Hyderabad,11396590
753,5,4,Mumbai,6784155
1415,1,1,Kolkata,4791152
1719,4,3,Delhi,10904665
3868,4,4,Delhi,22515752
2755,4,5,Kolkata,10233115
1809,3,4,Chennai,7267464
1053,4,3,Hyderabad,5299368
1706,5,5,Mumbai,13675189
3396,5,5,Hyderabad,15372221
4973,1,2,Hyderabad,20623041
3259,3,4,Delhi,19165163
1637,5,5,Bangalore,10161697
3933,3,3,Bangalore,20823720
1013,3,4,Mumbai,8113276
3141,5,5,Ahmedabad,10914585
4742,5,5,Chennai,18529206
2539,5,5,Chennai,10345570
1255,5,5,Bangalore,8086489
4644,2,3,Mumbai,33069321
3079,4,5,Kolkata,11546609
4461,2,1,Delhi,24899111
1947,1,1,Mumbai,13866010
1916,2,3,Bangalore,10665589
4206,1,2,Delhi,23675307
4438,2,2,Kolkata,14867431
4658,1,1,Ahmedabad,14612024
915,4,3,Pune,4437482
820,4,3,Ahmedabad,3785994
2861,4,3,Bangalore,15398939
1444,5,4,Chennai,6396624
2114,3,3,Chennai,8211645
1708,1,1,Jaipur,5210619
2330,1,1,Kolkata,7639995
3785,5,5,Chennai,15205582
1838,4,3,Kolkata,6983591
3524,1,2,Ahmedabad,10890956
1790,4,3,Chennai,7222777
4982,4,4,Ahmedabad,16443564
4166,2,3,Bangalore,21498215
3031,4,3,Chennai,11812172
3494,1,1,Chennai,12686404
2056,4,4,Chennai,8752839
1709,4,4,Kolkata,6634704
2530,3,3,Kolkata,9324647
3716,4,3,Bangalore,19694694
1222,5,5,Hyderabad,6572478
2937,4,3,Chennai,11639722
2530,4,3,Hyderabad,11273207
3344,3,4,Kolkata,11667606
1858,5,4,Mumbai,14687379
2568,5,5,Chennai,10452510
3895,2,1,Hyderabad,15862710
2623,4,3,Hyderabad,11718600
1476,2,2,Mumbai,11316062
2844,1,1,Ahmedabad,8620707
3126,1,2,Mumbai,22202448
4189,3,4,Pune,17141689
944,2,3,Ahmedabad,3855175
4272,1,1,Bangalore,21831228
3668,3,2,Chennai,13946944
2513,1,1,Delhi,14156215
3045,2,1,Pune,11942799
1384,2,2,Jaipur,4755143
2087,3,4,Kolkata,7588475
4448,2,3,Delhi,25355867
1049,4,5,Hyderabad,5843754
2027,2,2,Pune,8633868
3195,4,5,Pune,13774142
2876,5,5,Ahmedabad,10559327
843,3,4,Bangalore,5121933
2712,3,3,Hyderabad,11687842
3908,1,1,Mumbai,27557148
1545,5,5,Chennai,7078358
1626,1,2,Delhi,9394437
2123,1,1,Delhi,11996411
3708,3,3,Pune,15245062
4292,4,3,Mumbai,31403787
3649,1,2,Jaipur,10790834
3921,2,1,Chennai,13999220
3906,5,5,Ahmedabad,13646768
4838,3,3,Chennai,17930393
660,3,3,Jaipur,3038340
4774,4,5,Chennai,18173405
3998,5,5,Kolkata,14375745
3014,5,4,Kolkata,11188772
4378,5,4,Ahmedabad,14726255
4206,3,2,Hyderabad,17977256
989,2,3,Jaipur,3649066
2275,3,3,Chennai,9298737
2377,3,4,Mumbai,17669964
852,3,3,Delhi,5970661
3766,2,2,Mumbai,26869214
2314,3,2,Kolkata,8187279
2650,3,2,Jaipur,8046552
1295,5,4,Delhi,8869438
2693,5,5,Bangalore,15321163
3172,4,3,Bangalore,16900464
2105,1,1,Mumbai,14988734
4268,2,2,Mumbai,30563388
3343,4,5,Jaipur,10716965
3877,3,3,Mumbai,28276539
1898,3,4,Jaipur,6326308
3850,1,2,Bangalore,19742727
3514,5,5,Chennai,14285899
4468,2,3,Delhi,25266302
2864,4,3,Delhi,16903722
4392,5,5,Pune,18423571
3480,4,3,Hyderabad,15315506
3453,1,2,Pune,13811679
4307,4,3,Kolkata,15253687
3428,4,4,Ahmedabad,11535771
815,5,5,Pune,4689973
779,3,2,Mumbai,6217564
3286,3,4,Ahmedabad,10817524
976,4,4,Chennai,4965039
3328,4,4,Jaipur,10850375
2427,1,1,Delhi,13819669
3826,2,3,Delhi,21989633
2927,4,4,Bangalore,16158531
2102,4,3,Kolkata,8161579
1352,3,3,Chennai,6023514
3769,2,3,Kolkata,12835415
849,1,1,Pune,3777334
3420,4,5,Chennai,13220640
1489,3,2,Ahmedabad,5276675
4602,5,5,Pune,19529310
4323,5,4,Bangalore,22937773
3686,2,3,Ahmedabad,11970952
3343,1,1,Kolkata,10752662
2356,3,3,Delhi,14297936
3222,5,4,Delhi,19271646
2376,5,4,Pune,10609705
4004,4,4,Ahmedabad,13645485
2674,1,1,Mumbai,19027628
3696,5,4,Pune,15464921
1685,1,1,Kolkata,5714296
4329,5,5,Pune,18083477
4928,5,4,Delhi,28942251
2087,5,4,Mumbai,16151840
948,2,2,Pune,4575357
1013,1,2,Pune,4511316
3053,2,3,Kolkata,10443476
4052,3,2,Delhi,23338421
3163,3,2,Mumbai,22756165
1609,4,5,Pune,7454130
4982,4,4,Mumbai,36259184
1381,2,2,Chennai,5717783
3679,4,3,Bangalore,19851559
3228,1,1,Pune,12604653
4575,2,1,Pune,17697463
2786,2,3,Pune,11219809
3919,2,3,Bangalore,20386768
1806,5,4,Hyderabad,8907919
4396,2,1,Mumbai,31210352
904,4,3,Chennai,4404486
4054,5,5,Chennai,15791400
2873,3,2,Mumbai,20914937
1450,5,4,Ahmedabad,5681425
1094,5,5,Ahmedabad,5101597
4155,4,5,Kolkata,14651361
3274,4,4,Jaipur,10860756
4030,3,2,Pune,16493195
3749,2,1,Mumbai,26856011
3947,4,4,Ahmedabad,13264243
4549,2,2,Bangalore,23309045
1104,4,5,Mumbai,9253761
3254,4,5,Delhi,19406238
4006,5,5,Pune,17054746
4117,5,5,Bangalore,22465240
3304,5,4,Jaipur,11003893
4364,4,5,Delhi,25560410
2179,2,3,Delhi,12813870
2361,4,4,Ahmedabad,8677744
4732,4,3,Ahmedabad,15364263
913,5,5,Pune,5300184
4915,2,1,Jaipur,14507944
3287,4,5,Delhi,19376530
2318,2,2,Bangalore,12569840
4226,4,5,Delhi,24527015
1423,1,1,Bangalore,7459180
4915,3,2,Jaipur,14516871
3014,4,3,Ahmedabad,10085707
4420,2,3,Pune,17618546
2569,5,5,Ahmedabad,9277506
3703,3,4,Kolkata,13228926
3666,3,3,Kolkata,12946269
2359,1,2,Hyderabad,10102890
3725,1,2,Chennai,13581946
4652,4,3,Delhi,26984707
2881,3,4,Kolkata,10162312
3634,2,1,Delhi,20390597
1723,5,5,Hyderabad,8782879
1834,3,2,Hyderabad,8047571
1274,5,5,Hyderabad,7072733
3302,4,5,Hyderabad,14892364
2905,1,2,Bangalore,15289732
1868,1,1,Delhi,10438675
3821,5,5,Mumbai,28514165
4794,2,1,Hyderabad,19753899
4394,2,1,Kolkata,14348146
4678,4,3,Hyderabad,19784586
2659,4,5,Ahmedabad,9283525
1849,2,1,Ahmedabad,5842212
4629,4,5,Bangalore,24809008
3460,5,5,Hyderabad,15362961
4113,5,4,Jaipur,13111709
3819,3,4,Bangalore,20265154
778,1,1,Chennai,3055532
2799,2,2,Hyderabad,11728047
4891,5,5,Jaipur,15517775
3129,3,3,Jaipur,10068437
2855,2,1,Mumbai,20772127
1535,3,4,Mumbai,12130566
1556,2,1,Jaipur,5182319
3073,4,4,Delhi,18441822
1685,1,1,Kolkata,6005170
4034,2,2,Mumbai,29143955
3265,5,4,Chennai,13293351
3592,4,5,Pune,15031803
1701,3,2,Jaipur,5548360
3576,2,3,Kolkata,12441191
883,4,4,Chennai,4478498
4390,2,3,Chennai,15924113
3419,4,4,Kolkata,12332835
1387,3,4,Bangalore,8327593
1456,2,1,Mumbai,10517281
2298,5,5,Pune,10431055
3280,3,4,Pune,13483635
2733,4,3,Pune,11866543
4794,5,4,Bangalore,25638404
3021,2,3,Delhi,17401358
3405,5,4,Bangalore,18459677
4531,3,4,Kolkata,15399590
1224,2,3,Ahmedabad,4697453
4778,2,1,Ahmedabad,14950911
2200,5,5,Hyderabad,10508976
600,2,3,Hyderabad,2951451
4945,3,3,Jaipur,14767393
2009,5,5,Hyderabad,9822729
4467,1,1,Chennai,15726174
3570,5,4,Pune,15180088
3187,1,2,Delhi,18072778
1398,2,2,Jaipur,4442466
1542,1,2,Bangalore,8160697
4062,4,5,Chennai,15504235
1927,4,4,Jaipur,6680638
1294,5,4,Delhi,8683414
4016,4,3,Delhi,23573648
4830,4,4,Ahmedabad,15590088
785,1,2,Ahmedabad,2629551
1077,2,1,Jaipur,3461050
4696,1,1,Mumbai,33372067
3497,5,4,Pune,14721611
3615,5,5,Mumbai,27321798
4415,2,1,Ahmedabad,13614524
2285,3,4,Jaipur,7810485
1591,3,4,Chennai,6911796
3349,4,5,Ahmedabad,11588611
4965,1,2,Delhi,27667629
3545,2,3,Mumbai,25656505
3998,4,3,Bangalore,21360596
794,5,4,Hyderabad,4631370
2902,5,4,Ahmedabad,10181962
678,2,1,Ahmedabad,2635672
4546,3,3,Kolkata,15488413
1721,5,5,Chennai,7666854
3821,4,5,Jaipur,12441960
1385,5,5,Ahmedabad,5993070
3461,3,2,Delhi,20045801
1046,2,1,Mumbai,7818146
4818,4,3,Mumbai,35193572
3323,3,4,Pune,14031527
2181,2,1,Chennai,8061850
958,5,5,Delhi,7241766
2886,5,5,Ahmedabad,10263068
2365,4,4,Kolkata,9065453
1404,5,5,Pune,6973219
3330,3,3,Jaipur,10093902
4662,2,2,Pune,18199264
742,1,1,Pune,2913425
2834,1,2,Pune,11325678
4159,2,1,Mumbai,29464031
2769,2,3,Jaipur,8663417
4021,4,4,Bangalore,21754495
1723,1,2,Mumbai,12410182
883,3,3,Jaipur,3653590
983,3,4,Pune,5203991
2178,5,5,Ahmedabad,7998083
4472,1,1,Chennai,16172461
3545,4,3,Hyderabad,15392662
4882,1,1,Hyderabad,19803446
1223,1,1,Ahmedabad,3806296
1144,5,4,Hyderabad,6125956
1513,4,5,Jaipur,5522889
2737,4,3,Bangalore,14680019
3143,1,2,Jaipur,9124981
4332,5,5,Chennai,16948731
4595,1,1,Ahmedabad,13966238
2347,2,3,Pune,9821056
2763,4,5,Hyderabad,12334966
1643,3,3,Pune,7368684
2779,1,1,Jaipur,8239917
1915,1,1,Delhi,10729016
1977,4,4,Pune,9155992
3908,3,4,Chennai,14844018
822,2,2,Bangalore,4965210
2753,2,1,Ahmedabad,8974575
3299,3,3,Kolkata,11375372
3920,2,2,Chennai,14152917
1166,2,2,Delhi,7255947
2642,5,4,Chennai,10961039
1229,4,3,Hyderabad,6056364
3335,2,3,Ahmedabad,11106047
3117,3,4,Hyderabad,13397479
1324,5,4,Jaipur,5596443
4960,1,2,Jaipur,14668771
4648,4,3,Pune,18966439
3498,5,4,Kolkata,12892344
2064,2,1,Kolkata,6860321
1907,2,2,Delhi,11481580
2554,3,3,Pune,10802569
753,1,2,Delhi,4760373
4111,3,2,Bangalore,21192040
4666,2,3,Mumbai,33659324
1410,1,1,Jaipur,4168136
750,2,1,Mumbai,5785914
2822,3,2,Jaipur,8624405
1678,4,5,Ahmedabad,6567137
1378,3,4,Delhi,8503370
4849,5,4,Pune,19934878
4568,4,5,Delhi,26820293
3153,4,5,Kolkata,11811728
4844,4,5,Hyderabad,20965680
4703,3,3,Chennai,17482276
4278,4,3,Chennai,16391019
4823,1,2,Jaipur,14162510
4305,5,4,Ahmedabad,14219478
3958,3,4,Pune,16499852
1452,3,2,Kolkata,5760718
4782,3,3,Hyderabad,20360545
4565,1,1,Chennai,16541895
3923,2,1,Mumbai,28029620
1055,1,1,Mumbai,7656891
829,2,3,Kolkata,3737995
4077,4,4,Chennai,15773164
3958,1,2,Pune,15567756
1359,4,4,Ahmedabad,5336883
2390,4,5,Ahmedabad,8875970
1966,3,3,Bangalore,10676287
924,4,3,Bangalore,5953254
1476,4,3,Chennai,6649271
766,4,4,Mumbai,6971493
4264,1,1,Delhi,24014920
1180,5,5,Bangalore,7594333
2399,4,3,Ahmedabad,8466164
1709,5,5,Delhi,10926630
4227,4,4,Ahmedabad,14293440
3453,5,4,Jaipur,11221176
1772,1,2,Ahmedabad,5598749
1371,3,3,Delhi,8665896
1527,2,3,Pune,6382379
3508,5,5,Chennai,13754812
1205,5,4,Hyderabad,6643687
4506,4,3,Bangalore,23916505
4700,4,4,Chennai,17939634
4694,2,3,Jaipur,14054416
1601,5,5,Bangalore,10003835
4573,4,3,Pune,18781029
1013,3,2,Hyderabad,4900595
2614,4,4,Ahmedabad,9494326
2087,4,3,Ahmedabad,7777643
1382,4,4,Hyderabad,7146409
1126,1,1,Hyderabad,4759337
600,5,5,Pune,4249928
870,5,5,Hyderabad,5347946
3131,3,2,Kolkata,10662823
1671,3,2,Hyderabad,7866837
1293,3,3,Pune,6101176
3487,4,4,Bangalore,18969167
4178,4,4,Bangalore,22465347
2595,3,4,Pune,10815625
4177,5,5,Delhi,24824684
2309,2,2,Pune,9312144
2699,5,5,Jaipur,9309503
1069,4,3,Mumbai,8604494
2890,3,3,Ahmedabad,9538070
936,1,1,Delhi,5498142
1355,3,4,Kolkata,5762199
3201,4,4,Bangalore,17496608
2319,2,1,Hyderabad,9602093
2699,3,4,Chennai,10791078
1012,5,5,Kolkata,4892536
4212,4,5,Pune,17353365
3880,1,2,Mumbai,27721904
4703,4,4,Ahmedabad,15419945
3593,3,2,Jaipur,10674129
4062,1,2,Jaipur,11820765
846,5,4,Delhi,6374877
4378,3,3,Chennai,16533646
1011,4,4,Pune,5291878
3967,5,5,Hyderabad,17885400
4930,2,1,Pune,19129194
3289,2,3,Kolkata,11184375
1187,2,3,Kolkata,4378987
2068,5,5,Pune,9792788
832,2,1,Kolkata,3000401
2486,1,2,Chennai,9119840
909,5,5,Ahmedabad,4279981
1543,1,1,Mumbai,11273906
1507,3,2,Ahmedabad,5527328
3348,2,1,Kolkata,11543179
3125,4,5,Chennai,12771115
2200,1,1,Mumbai,16035607
2699,2,2,Chennai,10045700
1145,2,1,Chennai,4771829
2948,3,4,Chennai,11469918
4423,1,1,Hyderabad,17823603
3288,4,5,Delhi,19618732
3914,1,1,Chennai,14069689
2441,4,3,Bangalore,13199230
2236,1,1,Hyderabad,9457120
2275,5,4,Hyderabad,10536164
2390,2,2,Ahmedabad,7743737
3744,3,2,Ahmedabad,11997576
4120,5,5,Jaipur,13065934
2441,1,2,Ahmedabad,7933451
755,5,5,Delhi,5896345
1533,3,2,Chennai,6292081
1175,4,4,Chennai,5351227
1933,5,4,Hyderabad,9279056
3707,1,1,Hyderabad,15013008
4943,1,1,Ahmedabad,15438221
2051,2,1,Mumbai,15085856
1539,5,5,Mumbai,12616474
4059,4,5,Mumbai,30207203
1693,1,1,Pune,7014518
4541,2,1,Kolkata,14841554
3101,5,5,Kolkata,11641349
4962,3,3,Chennai,18708693
2061,5,4,Hyderabad,9574526
3013,2,2,Ahmedabad,9696506
4373,1,1,Bangalore,22385047
1810,3,3,Hyderabad,8446974
3898,1,2,Kolkata,12774656
660,4,5,Delhi,5038499
2815,2,2,Hyderabad,11953217
4850,5,5,Mumbai,35554273
3431,4,3,Pune,14124596
4702,4,3,Ahmedabad,15462211
850,3,2,Chennai,3877409
2199,3,4,Chennai,8935594
2767,4,4,Jaipur,9432190
3740,1,2,Delhi,20917583
1885,2,3,Delhi,11433379
2387,4,5,Pune,10915673
2068,5,5,Hyderabad,9820756
4633,2,3,Bangalore,23917185
2102,2,2,Bangalore,11161586
1854,5,4,Bangalore,11127190
4919,3,3,Kolkata,16868523
3500,5,5,Ahmedabad,12401539
4037,3,3,Jaipur,12368947
627,3,3,Delhi,4325428
1500,2,3,Hyderabad,6666414
1448,3,2,Pune,6403748
700,2,2,Pune,3488421
2705,1,1,Hyderabad,11433950
3840,5,5,Ahmedabad,13337567
3917,5,5,Chennai,15539301
2088,3,3,Bangalore,11413320
2053,3,3,Ahmedabad,7371110
2401,1,1,Kolkata,7766197
4716,1,2,Mumbai,33264687
4040,2,3,Hyderabad,16797612
2115,4,4,Jaipur,7403436
4521,1,1,Kolkata,14873831
3766,1,2,Mumbai,26665608
623,5,5,Delhi,5059457
995,5,5,Delhi,7013189
2027,1,1,Mumbai,14398736
3804,1,1,Mumbai,27107112
1613,5,4,Kolkata,6572078
4826,1,1,Ahmedabad,14595046
1019,1,2,Kolkata,3501800
3949,4,3,Pune,16538201
4565,1,2,Pune,17689381
2026,3,4,Delhi,12451705
4870,3,3,Delhi,28026608
1063,4,3,Jaipur,4342794
989,1,1,Ahmedabad,3269943
735,4,5,Mumbai,6434804
3056,1,2,Ahmedabad,9560450
2871,1,2,Pune,11532828
1200,1,1,Ahmedabad,3837352
1218,3,4,Hyderabad,6182469
2176,3,2,Ahmedabad,7502359
4369,2,2,Jaipur,13228577
3525,4,4,Bangalore,18840748
608,5,5,Delhi,5000837
1803,4,3,Pune,8337726
2321,4,4,Mumbai,17542276
1193,3,4,Chennai,5661317
4360,1,1,Pune,16734557
1205,4,5,Jaipur,4645335
2069,4,5,Hyderabad,9783242
2295,4,3,Pune,9722804
1906,2,1,Delhi,11159412
2287,3,3,Ahmedabad,7909233
4583,3,4,Jaipur,13803511
4326,2,1,Jaipur,12788890
1648,2,3,Hyderabad,7354734
2335,2,2,Bangalore,12576177
4928,2,1,Ahmedabad,15562044
3959,3,2,Chennai,14852296
1284,2,1,Hyderabad,5735009
2938,3,2,Pune,11859444
1548,1,1,Jaipur,4683150
4030,4,5,Chennai,15424423
3271,5,5,Mumbai,24453874
904,3,4,Jaipur,3671417
2997,3,4,Hyderabad,13219403
2600,5,5,Pune,11499440
3126,1,1,Pune,12387995
4825,1,1,Jaipur,13696558
786,4,4,Kolkata,3804986
2164,2,1,Chennai,8093874
2509,4,5,Delhi,15164021
2882,5,4,Delhi,17582944
877,2,3,Ahmedabad,3475555
2082,2,2,Jaipur,6576113
2477,5,5,Bangalore,13949727
2248,3,2,Jaipur,6952346
2524,4,4,Delhi,15046031
3298,5,5,Mumbai,24862096
4399,5,5,Chennai,16891377
1897,4,4,Hyderabad,9062458
1951,5,4,Jaipur,7166593
3508,3,4,Pune,14533726
2831,4,3,Delhi,16541144
2628,5,5,Pune,11586705
1817,2,2,Delhi,10720745
871,4,3,Chennai,4434632
1923,5,4,Mumbai,14878502
2843,3,4,Pune,11895656
3552,2,1,Bangalore,18603363
930,3,3,Chennai,4142400
4157,5,4,Bangalore,22537258
3267,2,2,Chennai,12218390
3146,4,5,Pune,13430641
4071,2,2,Mumbai,29202935
2427,3,3,Hyderabad,10464969
2435,1,1,Ahmedabad,7381949
2728,5,5,Kolkata,10496013
4536,1,2,Pune,17579808
2773,5,5,Kolkata,10391527
4309,1,1,Mumbai,30370531
729,2,3,Bangalore,4328092
2158,2,1,Mumbai,15918680
2861,4,3,Hyderabad,12654967
3800,2,3,Ahmedabad,11994028
4324,2,1,Kolkata,14422220
4133,1,1,Chennai,14785779
2403,5,5,Chennai,10254027
3728,2,3,Delhi,21149143
1214,2,2,Jaipur,3930334
4010,3,3,Jaipur,12238048
2981,1,1,Jaipur,8543881
2464,2,1,Pune,9897052
2552,2,2,Kolkata,8579415
1287,4,5,Delhi,8793025
4527,3,4,Kolkata,15676528
4842,5,5,Kolkata,17457563
4107,1,1,Bangalore,20964226
2659,5,4,Delhi,16428947
3508,2,2,Hyderabad,14829402
3904,4,3,Mumbai,28410933
2809,3,2,Mumbai,20585454
2217,1,1,Delhi,12498178
4642,3,3,Delhi,26821528
2499,3,4,Chennai,9716894
2634,3,4,Jaipur,8578334
4171,5,5,Hyderabad,18203688
4573,3,4,Mumbai,33119259
3552,2,2,Kolkata,12179739
1325,2,1,Kolkata,4697231
4103,2,1,Hyderabad,17093284
4127,4,3,Mumbai,29852724
1777,4,3,Delhi,10777541
4685,3,2,Chennai,17078556
4009,1,2,Mumbai,28606574
2940,4,3,Jaipur,9769048
3083,5,5,Mumbai,23616593
4861,2,2,Jaipur,14367670
3641,3,4,Jaipur,11679699
4123,5,4,Pune,16981658
2159,5,5,Delhi,13449692
1000,1,1,Ahmedabad,3241377
4810,2,2,Bangalore,24872292
3931,2,3,Hyderabad,16580494
3465,4,4,Delhi,20273522
1849,4,5,Bangalore,10811085
1213,5,5,Jaipur,5396946
4826,5,5,Ahmedabad,15959407
2554,5,5,Ahmedabad,9260233
4876,2,1,Kolkata,16232877
948,5,4,Delhi,6637747
3118,2,1,Mumbai,22244416
760,4,5,Chennai,4443988
713,1,2,Chennai,2885578
2085,4,4,Jaipur,6981340
2228,2,3,Jaipur,7029741
4838,2,1,Hyderabad,19884392
4283,4,4,Hyderabad,18709578
3098,4,5,Jaipur,10119896
2595,2,2,Bangalore,13953980
2709,3,3,Bangalore,14650371
1195,4,4,Jaipur,4972629
1539,5,5,Hyderabad,7852480
1899,4,4,Delhi,12030895
4350,1,1,Delhi,24381995
1752,2,1,Chennai,6603353
2694,1,1,Jaipur,8014247
3616,1,1,Hyderabad,14538228
1997,3,3,Ahmedabad,7232913
3469,4,5,Pune,15022542
1760,5,5,Mumbai,14312144
1395,4,5,Pune,6955483
4730,2,3,Kolkata,15983903
3517,4,5,Pune,15159424
3139,3,2,Mumbai,22694433
4953,5,4,Delhi,28550841
3034,2,1,Kolkata,10444200
4965,2,2,Hyderabad,20417387
2600,1,1,Jaipur,7513144
3718,2,1,Mumbai,26373998
3341,3,2,Jaipur,10174442
1553,1,2,Mumbai,11167622
2325,4,5,Hyderabad,11049723
2110,5,5,Pune,9880182
2186,5,5,Hyderabad,10679355
2341,2,2,Delhi,13691488
3058,5,4,Chennai,12303418
3492,4,5,Kolkata,13024028
2574,5,4,Mumbai,19772972
1992,1,1,Jaipur,5991306
3937,2,1,Ahmedabad,12550026
3432,3,2,Hyderabad,14696637
1389,5,5,Chennai,6549461
899,5,5,Hyderabad,5104384
4450,2,1,Bangalore,22506517
1921,1,1,Bangalore,10064530
2709,2,1,Chennai,10297729
2985,3,2,Bangalore,15625192
4046,2,2,Hyderabad,16919315
4807,2,2,Mumbai,34462880
1218,5,5,Jaipur,4959578
1482,3,3,Bangalore,8328034
2303,4,3,Pune,9957500
3395,1,2,Ahmedabad,10689827
3019,2,1,Pune,11998906
4428,4,3,Kolkata,15477459
1107,5,5,Bangalore,7132463
2635,3,4,Bangalore,14513976
2017,3,3,Ahmedabad,7036451
3460,5,4,Chennai,13740593
4179,5,5,Delhi,24511871
2985,1,1,Pune,11576853
1886,4,5,Chennai,8101900
1525,2,2,Jaipur,5014002
828,5,4,Kolkata,4515694
2368,3,2,Chennai,9349103
3021,5,4,Chennai,11968129
3856,5,4,Bangalore,21088691
3752,3,2,Hyderabad,15722486
1833,3,4,Chennai,7763637
3635,3,3,Hyderabad,15778954
3196,5,4,Bangalore,17701967
1909,2,3,Bangalore,10173336
1068,3,2,Pune,4935732
3016,1,1,Ahmedabad,9159139
4395,1,1,Pune,17167453
1453,2,2,Bangalore,8221405
1723,2,2,Ahmedabad,5646030
2220,5,4,Bangalore,12477855
3631,1,1,Kolkata,11878700
4574,2,2,Chennai,16450497
3629,4,4,Delhi,21587544
2070,1,1,Pune,7944949
3061,5,5,Delhi,18347633
692,2,1,Chennai,3055202
1876,5,4,Hyderabad,8994350
